feature,importance_mean,importance_std
year_num,2756.0268707482996,469.7406837737696
mileage_num,1141.408862973761,217.62418905944514
fuel,591.5646258503405,258.3524868466622
make,534.8721088435375,129.57089409045562
model,409.39727891156457,133.9128878824759
city,361.31396348012873,86.8402608631624
type,101.79489795918357,111.71000055419762
paint_color,66.24149659863937,68.73172603887805
state,0.0,0.0
zip_code,-30.030612244897792,1.322442680760991
