feature,importance_mean,importance_std
year_num,3571.0597829608027,457.0606713994189
mileage_num,2153.1778344671206,276.4121263471041
make,1016.6144476838354,191.57015382083713
model,490.84689018464553,12.495455647337199
fuel,68.46394557823086,17.47632262430747
city,43.54274376417243,19.944925906815882
type,21.984483317136256,98.4064196819025
state,0.0,0.0
paint_color,-8.873696145124814,55.77159043103053
zip_code,-10.20408163265347,0.0
