feature,importance_mean,importance_std
mileage_num,4617.374026763991,230.83778971225402
year_num,2754.594130170317,338.31663536747436
model,658.738138686132,44.10530966318418
make,482.5063868613141,108.19267871330024
type,231.8490267639908,141.8103604703604
city,43.120437956204384,43.1823628749649
fuel,0.27201946472023336,7.00795087704338
zip_code,0.0,0.0
state,0.0,0.0
paint_color,-55.90024330900233,123.89525490340132
