feature,importance_mean,importance_std
mileage_num,4698.976778924498,478.0380179064543
year_num,3678.1699348180337,286.54040384070606
model,1015.8036483795044,81.92258601608543
make,916.4892178164042,134.22249318653044
fuel,187.372560202789,68.03859327122696
type,80.73555133079913,131.85467148579482
city,32.33776932826377,15.892322486071334
zip_code,2.893536121673242,13.589872875602756
state,0.0,0.0
paint_color,-53.51774397972095,29.967461343930207
