feature,importance_mean,importance_std
year_num,3383.86458032708,273.24497501722203
mileage_num,2229.840854978355,321.82245999445024
make,1026.0934343434342,153.2323216805129
model,338.08534151034155,15.807534288986169
type,163.85572390572383,143.42440629501294
fuel,65.96102693602697,24.762628806506157
city,65.406734006734,200.01028144585837
state,0.0,0.0
paint_color,-2.3808080808080376,31.366559506999746
zip_code,-6.1409090909089175,5.528787878787717
