feature,importance_mean,importance_std
mileage_num,5099.156199186991,373.8974231411493
year_num,3566.3267479674787,174.22882647167856
make,1190.6479674796744,173.6064512236539
model,465.3770325203248,20.130481407661353
fuel,178.4570460704612,83.53309943130782
type,37.332391598916274,173.0962577975398
city,14.756504065040918,58.41417109113801
zip_code,0.0,0.0
state,0.0,0.0
paint_color,-13.7622628726288,24.408860808294925
