feature,importance_mean,importance_std
year_num,3083.00703125,263.53752891003757
mileage_num,2545.9993303571428,224.63192852635595
make,1171.6671130952382,117.50332607591699
model,748.2160714285721,20.554582728816207
city,247.07901785714293,144.9881086826057
type,131.19880952380987,139.03806469407542
fuel,16.945312499999954,8.617278887309661
zip_code,0.0,0.0
state,0.0,0.0
paint_color,-33.76383928571413,13.543765381422654
