feature,grid_value,pdp_mean
mileage_num,23023.0,4552.128055260361
mileage_num,45542.810526315785,10633.956075097416
mileage_num,60000.0,9757.78692879915
mileage_num,71314.99999999999,11216.179419057738
mileage_num,80839.25263157894,19095.487070492385
mileage_num,88527.0631578947,10550.690843074743
mileage_num,95271.65789473683,10721.935263903648
mileage_num,105405.0,11485.977063407721
mileage_num,112312.07894736835,11053.47954303932
mileage_num,117555.37894736842,10171.87672688629
mileage_num,123121.57894736841,11362.926496634784
mileage_num,129550.0,10762.792419411973
mileage_num,133346.18421052632,9728.170031880978
mileage_num,140000.0,9748.775947573504
mileage_num,148599.7947368421,10033.495926319518
mileage_num,150000.0,10498.272759475734
mileage_num,160980.33157894737,10222.809599716615
mileage_num,170484.0,8217.551186680836
mileage_num,181000.0,6880.735387885228
mileage_num,200052.59999999995,8422.410379029401
